0,0,0,1696881635.590039
0,0,0,1696881635.631378
0,0,0,1696881635.6723475
0,0,0,1696881635.7134726
0,0,0,1696881635.7546048
0,0,0,1696881635.7956398
0,0,0,1696881635.8367589
0,0,0,1696881635.8778193
0,0,0,1696881635.9190018
0,0,0,1696881635.960058
0,0,0,1696881636.0010612
0,0,0,1696881636.0420337
0,0,0,1696881636.0829072
0,0,0,1696881636.1238298
0,0,0,1696881636.1650844
0,0,0,1696881636.2061949
0,0,0,1696881636.2474089
0,0,0,1696881636.2885222
0,0,0,1696881636.3297825
0,0,0,1696881636.3710732
0,0,0,1696881636.4120777
0,0,0,1696881636.4533107
0,0,0,1696881636.4942753
0,0,0,1696881636.535201
0,0,0,1696881636.5764654
1,0,0,1696881636.617717
1,1,0,1696881636.6588686
1,1,0,1696881636.7000365
1,1,0,1696881636.741268
1,1,0,1696881636.7822604
1,1,0,1696881636.823242
2,1,0,1696881636.8644528
2,1,0,1696881636.9054387
3,2,0,1696881636.9466684
3,2,0,1696881636.9879265
3,2,0,1696881637.0290475
3,2,0,1696881637.0702634
3,2,0,1696881637.1113896
3,3,0,1696881637.1525502
3,3,0,1696881637.1936872
3,3,0,1696881637.2349336
4,3,0,1696881637.2762392
4,3,0,1696881637.3174512
4,3,0,1696881637.3586512
4,3,0,1696881637.399885
4,3,0,1696881637.441009
4,4,0,1696881637.4821901
4,4,0,1696881637.5234623
5,4,0,1696881637.564638
5,4,0,1696881637.6063564
5,4,0,1696881637.6473522
5,5,0,1696881637.688368
5,5,0,1696881637.7293472
4,5,0,1696881637.770606
4,5,0,1696881637.81156
4,5,0,1696881637.852798
4,5,0,1696881637.8937876
4,5,0,1696881637.9347043
4,5,0,1696881637.9759114
4,5,0,1696881638.016913
3,5,0,1696881638.05845
3,5,0,1696881638.0995378
3,5,0,1696881638.140485
3,5,0,1696881638.181647
3,5,0,1696881638.2226114
3,5,0,1696881638.2637153
3,5,0,1696881638.3050842
3,5,0,1696881638.3462858
2,5,0,1696881638.387565
2,5,0,1696881638.428546
2,5,0,1696881638.469851
2,5,0,1696881638.511096
2,5,0,1696881638.552048
1,6,0,1696881638.5938156
1,6,0,1696881638.6347618
1,6,0,1696881638.675889
