0,0,0,1696869565.0421703
0,0,0,1696869565.0862775
0,0,0,1696869565.1300611
0,0,0,1696869565.1738327
0,0,0,1696869565.217587
0,0,0,1696869565.2613914
0,0,0,1696869565.3051968
0,0,0,1696869565.34898
0,0,0,1696869565.3927402
0,0,0,1696869565.436879
0,0,0,1696869565.4806926
0,0,0,1696869565.524784
0,0,0,1696869565.5685577
0,0,0,1696869565.6123536
0,0,0,1696869565.6568396
0,0,0,1696869565.700607
0,0,0,1696869565.7447503
0,0,0,1696869565.7887623
0,0,0,1696869565.8327541
0,0,0,1696869565.876609
0,0,0,1696869565.9206364
0,1,0,1696869565.9646606
0,1,0,1696869566.0087569
0,1,0,1696869566.0528722
0,1,0,1696869566.0966713
0,1,0,1696869566.140912
-1,2,0,1696869566.184618
-1,2,0,1696869566.2284474
-1,3,0,1696869566.2722752
-1,3,0,1696869566.3160186
-1,3,0,1696869566.3597078
-1,3,0,1696869566.403663
-1,3,0,1696869566.4475026
-1,4,0,1696869566.4912424
-1,4,0,1696869566.53527
-2,4,0,1696869566.5792983
-2,4,0,1696869566.6231136
-2,4,0,1696869566.66684
-2,5,0,1696869566.7107396
-2,5,0,1696869566.7546463
-2,5,0,1696869566.7986224
-2,5,0,1696869566.8423986
-2,6,0,1696869566.8861868
-2,6,0,1696869566.9301205
-2,6,0,1696869566.973846
-2,6,0,1696869567.0176864
-2,6,0,1696869567.061131
-2,7,0,1696869567.1048791
-2,7,0,1696869567.148692
-2,7,0,1696869567.1927943
-2,7,0,1696869567.2366269
-2,7,0,1696869567.2803965
-3,8,0,1696869567.3244581
-3,8,0,1696869567.3682127
-3,8,0,1696869567.4119997
-3,8,0,1696869567.455743
-3,8,0,1696869567.4996045
-2,7,0,1696869567.543733
-2,7,0,1696869567.587476
-2,7,0,1696869567.631216
-2,6,0,1696869567.6752424
-2,6,0,1696869567.719104
-2,6,0,1696869567.762912
-2,6,0,1696869567.8069427
-2,5,0,1696869567.8508952
-2,5,0,1696869567.894671
-2,5,0,1696869567.938484
-1,4,0,1696869567.9823816
-1,4,0,1696869568.0263019
-1,4,0,1696869568.0700958
-1,4,0,1696869568.1139758
-1,3,0,1696869568.1577556
-1,3,0,1696869568.2016761
-1,3,0,1696869568.2455966
-1,3,0,1696869568.2893124
-1,3,0,1696869568.3330898
-1,3,0,1696869568.3768158
-1,3,0,1696869568.4207098
-1,2,0,1696869568.4644513
-1,2,0,1696869568.5084486
-1,2,0,1696869568.552451
-1,2,0,1696869568.5964797
-1,2,0,1696869568.640275
0,2,0,1696869568.6840172
0,2,0,1696869568.7277353
0,1,0,1696869568.7714837
0,1,0,1696869568.8154895
0,1,0,1696869568.8595612
0,1,0,1696869568.9035273
0,1,0,1696869568.9476519
0,1,0,1696869568.9915175
0,1,0,1696869569.035577
0,1,0,1696869569.079565
0,1,0,1696869569.1235824
0,1,0,1696869569.167398
0,0,0,1696869569.211605
0,0,0,1696869569.2554355
0,0,0,1696869569.29941
0,0,0,1696869569.3431945
0,0,0,1696869569.3870919
0,0,0,1696869569.4308434
0,0,0,1696869569.4745295
0,0,0,1696869569.518649
0,0,0,1696869569.562703
0,0,0,1696869569.6064472
0,0,0,1696869569.6503623
0,0,0,1696869569.6942897
0,0,0,1696869569.7384408
0,0,0,1696869569.7823522
0,0,0,1696869569.826266
0,0,0,1696869569.8702717
0,0,0,1696869569.9141278
0,0,0,1696869569.9578817
0,0,0,1696869570.0020072
0,0,0,1696869570.0460021
0,1,0,1696869570.0898902
0,1,0,1696869570.1340065
0,1,0,1696869570.1777904
0,1,0,1696869570.2217717
0,1,0,1696869570.2657368
0,1,0,1696869570.3094625
0,1,0,1696869570.3534107
0,1,0,1696869570.3974314
0,1,0,1696869570.4415472
0,1,0,1696869570.4853227
0,2,0,1696869570.5292335
0,2,0,1696869570.5730014
0,2,0,1696869570.61676
0,2,0,1696869570.6606028
0,2,0,1696869570.7046497
0,2,0,1696869570.7487912
0,2,0,1696869570.792648
0,3,0,1696869570.8364968
0,3,0,1696869570.8805864
0,3,0,1696869570.924449
0,3,0,1696869570.96866
0,3,0,1696869571.0124614
0,3,0,1696869571.0566843
0,4,0,1696869571.1007555
0,4,0,1696869571.1445975
0,4,0,1696869571.1884468
0,4,0,1696869571.2322657
0,4,0,1696869571.2763183
0,4,0,1696869571.3201842
0,4,0,1696869571.3640206
0,4,0,1696869571.4080546
0,4,0,1696869571.452091
0,4,0,1696869571.4959142
0,4,0,1696869571.5396912
0,5,0,1696869571.5835857
0,5,0,1696869571.6275303
0,5,0,1696869571.6715164
0,5,0,1696869571.7156372
0,5,0,1696869571.7595665
0,5,0,1696869571.803504
0,5,0,1696869571.8474948
0,5,0,1696869571.8914669
0,5,0,1696869571.9352422
0,5,0,1696869571.9792092
0,5,0,1696869572.0231721
0,5,0,1696869572.0666656
0,5,0,1696869572.110572
0,5,0,1696869572.1545253
0,5,0,1696869572.1985068
0,5,0,1696869572.2423048
0,5,0,1696869572.2862375
0,5,0,1696869572.3299506
0,5,0,1696869572.3741422
0,5,0,1696869572.4179018
0,5,0,1696869572.4621944
0,5,0,1696869572.5059245
0,5,0,1696869572.5498242
0,4,0,1696869572.5935771
0,4,0,1696869572.6373158
0,4,0,1696869572.6814902
0,4,0,1696869572.725231
0,4,0,1696869572.76897
0,4,0,1696869572.8126633
0,4,0,1696869572.8566473
0,4,0,1696869572.900522
0,4,0,1696869572.944557
0,4,0,1696869572.9882984
0,4,0,1696869573.0323884
0,4,0,1696869573.0763285
0,4,0,1696869573.1201468
0,4,0,1696869573.1638803
0,4,0,1696869573.2076232
0,4,0,1696869573.2515476
0,4,0,1696869573.2954757
0,4,0,1696869573.339194
0,4,0,1696869573.3831098
0,4,0,1696869573.4268422
0,4,0,1696869573.4708462
0,4,0,1696869573.5148194
0,4,0,1696869573.5588298
0,4,0,1696869573.6027396
0,4,0,1696869573.6466484
0,4,0,1696869573.6906996
0,3,0,1696869573.7347271
0,3,0,1696869573.7784405
0,3,0,1696869573.8225434
0,3,0,1696869573.8663483
0,3,0,1696869573.9100387
0,3,0,1696869573.9537425
0,3,0,1696869573.9974685
0,3,0,1696869574.0412397
0,3,0,1696869574.0849054
0,3,0,1696869574.1289144
0,3,0,1696869574.1726482
0,3,0,1696869574.2164447
0,3,0,1696869574.2601345
0,3,0,1696869574.3038454
0,3,0,1696869574.347581
0,3,0,1696869574.3913739
0,3,0,1696869574.4353535
0,3,0,1696869574.4793603
0,3,0,1696869574.523299
0,3,0,1696869574.5671375
0,3,0,1696869574.6111171
0,3,0,1696869574.6550765
0,3,0,1696869574.6989682
0,3,0,1696869574.7427592
0,3,0,1696869574.7865143
0,3,0,1696869574.8302288
0,3,0,1696869574.8744466
0,3,0,1696869574.9184182
0,3,0,1696869574.9624033
0,3,0,1696869575.006368
0,3,0,1696869575.050296
0,3,0,1696869575.0943286
0,3,0,1696869575.138096
0,3,0,1696869575.1818511
0,3,0,1696869575.2257943
0,3,0,1696869575.2697098
0,3,0,1696869575.3136566
0,3,0,1696869575.3573287
0,3,0,1696869575.4010346
0,3,0,1696869575.444779
0,3,0,1696869575.4885435
0,3,0,1696869575.5323217
0,3,0,1696869575.576203
0,3,0,1696869575.620403
0,3,0,1696869575.6643407
0,4,0,1696869575.708276
0,4,0,1696869575.7520452
0,4,0,1696869575.7961318
0,4,0,1696869575.8399518
0,4,0,1696869575.883918
0,4,0,1696869575.9280415
0,4,0,1696869575.972114
0,4,0,1696869576.0159163
0,4,0,1696869576.0600612
0,4,0,1696869576.103846
0,4,0,1696869576.1476538
0,4,0,1696869576.191466
0,5,0,1696869576.2355206
0,5,0,1696869576.279542
0,5,0,1696869576.323574
0,5,0,1696869576.3674037
0,5,0,1696869576.4111397
0,5,0,1696869576.454929
0,5,0,1696869576.4990854
0,5,0,1696869576.5429475
0,5,0,1696869576.5870461
0,5,0,1696869576.6307998
0,5,0,1696869576.6747696
0,5,0,1696869576.7186491
0,5,0,1696869576.7626488
0,5,0,1696869576.806672
0,5,0,1696869576.8504324
0,5,0,1696869576.8944268
0,6,0,1696869576.9385622
0,6,0,1696869576.9825797
0,6,0,1696869577.0266092
0,6,0,1696869577.0702958
0,6,0,1696869577.1142523
0,6,0,1696869577.1582098
0,6,0,1696869577.2020428
0,6,0,1696869577.2459676
0,6,0,1696869577.2898316
0,6,0,1696869577.3336034
0,6,0,1696869577.3773673
0,6,0,1696869577.4211702
0,6,0,1696869577.4650266
0,6,0,1696869577.5087886
0,6,0,1696869577.5528383
0,6,0,1696869577.59678
0,6,0,1696869577.6405563
0,6,0,1696869577.6844025
0,6,0,1696869577.7282035
0,6,0,1696869577.77232
0,6,0,1696869577.8163598
0,5,0,1696869577.8602672
0,5,0,1696869577.9044275
0,5,0,1696869577.948236
0,5,0,1696869577.99254
0,5,0,1696869578.036443
0,5,0,1696869578.0803957
0,5,0,1696869578.1244705
0,5,0,1696869578.168436
0,5,0,1696869578.2122288
0,5,0,1696869578.2563431
0,5,0,1696869578.3004417
0,5,0,1696869578.344661
0,5,0,1696869578.3885293
0,5,0,1696869578.4326148
0,5,0,1696869578.4764569
0,5,0,1696869578.5202663
0,5,0,1696869578.5640984
0,5,0,1696869578.6082153
0,5,0,1696869578.6520507
0,5,0,1696869578.69622
0,4,0,1696869578.739992
0,4,0,1696869578.7839892
0,4,0,1696869578.8278122
0,4,0,1696869578.8715935
0,4,0,1696869578.91533
0,4,0,1696869578.9594276
0,4,0,1696869579.0033147
0,4,0,1696869579.047161
0,4,0,1696869579.0909655
0,4,0,1696869579.1348672
0,4,0,1696869579.1787746
0,4,0,1696869579.2226827
0,4,0,1696869579.2667465
0,4,0,1696869579.3106537
0,5,0,1696869579.3543627
0,5,0,1696869579.3982792
0,5,0,1696869579.4421089
0,5,0,1696869579.4860046
0,5,0,1696869579.5301843
0,5,0,1696869579.5738707
0,5,0,1696869579.6176527
0,5,0,1696869579.6613572
0,5,0,1696869579.7052717
0,5,0,1696869579.7492754
0,5,0,1696869579.7930532
0,5,0,1696869579.836762
0,5,0,1696869579.880631
0,5,0,1696869579.9245896
0,5,0,1696869579.9684246
0,5,0,1696869580.0121949
0,5,0,1696869580.0562088
0,5,0,1696869580.0999157
0,5,0,1696869580.143615
0,5,0,1696869580.187598
0,5,0,1696869580.2315264
0,5,0,1696869580.2754042
0,5,0,1696869580.3192732
0,5,0,1696869580.3629572
0,5,0,1696869580.4068296
0,5,0,1696869580.4507241
0,5,0,1696869580.4944203
0,5,0,1696869580.5384045
0,5,0,1696869580.5825355
0,5,0,1696869580.626444
0,4,0,1696869580.6701715
0,4,0,1696869580.714141
0,4,0,1696869580.7580693
0,4,0,1696869580.801747
0,4,0,1696869580.8454454
0,4,0,1696869580.88923
0,4,0,1696869580.9330764
0,3,0,1696869580.9770706
0,3,0,1696869581.0208807
0,3,0,1696869581.0647244
0,3,0,1696869581.108535
0,3,0,1696869581.1523998
0,3,0,1696869581.1961825
0,3,0,1696869581.2403376
0,2,0,1696869581.284247
0,2,0,1696869581.3286197
0,2,0,1696869581.3727453
0,1,0,1696869581.4169483
0,1,0,1696869581.4608958
0,1,0,1696869581.5047174
0,1,0,1696869581.548447
0,1,0,1696869581.5927165
0,1,0,1696869581.636607
0,1,0,1696869581.6800287
0,1,0,1696869581.7238226
0,1,0,1696869581.7678447
0,1,0,1696869581.8123345
0,1,0,1696869581.8560615
0,1,0,1696869581.9001257
0,0,0,1696869581.943957
0,0,0,1696869581.9876757
0,0,0,1696869582.0312812
